kabupaten,kab_id,provinsi,prov_id,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,total_ha,norm_2001,norm_2002,norm_2003,norm_2004,norm_2005,norm_2006,norm_2007,norm_2008,norm_2009,norm_2010,norm_2011,norm_2012,norm_2013,norm_2014,norm_2015,norm_2016,norm_2017,norm_2018,norm_2019,norm_2020,norm_2021,norm_2022,norm_2023,norm_2024,kab_id_clean
SELUMA,ID-1705,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.57241376342773,124.30320869750985,72.1406045410157,95.41559976806602,10.700852655029289,7.133870941162104,18.10332322998046,3.1213596374511714,2.853783184814453,69.5613620117188,71.25547417602544,12.842057971191398,2.0511070922851564,0.0,1.159360272216797,1.4269082519531249,518.6412861938476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21377093996094126,1.0,0.5803599544768702,0.767603674658621,0.08608669693370238,0.057390883275767086,0.14563842252885564,0.02511085329299067,0.022958242306995433,0.559610349085963,0.5732392182202204,0.10331236100624216,0.016500837860722466,0.0,0.009326873251020289,0.011479255176955944,1705
SEMARANG,ID-3322,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322
SERAM BAGIAN BARAT,ID-8106,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8106
SERAM BAGIAN TIMUR,ID-8105,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129535179227941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129535179227941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105
SERANG,ID-3604,BANTEN,ID-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604
SERDANG BEDAGAI,ID-1218,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218
SERUYAN,ID-6207,KALIMANTAN TENGAH,ID-62,60.13729665907916,423.9010081734692,438.9802035039663,2000.4743516564013,3926.664992909371,4947.137600857389,5849.265727538609,4325.534656695303,1689.9887380632408,985.8235748358264,1850.3129747827868,1009.235074411528,297.03172124633943,187.00604161987312,698.0422442810085,645.9772210693422,258.9909396606439,239.06541463012692,346.8112189819356,58.23353270874025,17.32480690917969,162.82406873779232,90.36171260986325,35.63757240600588,30544.76269494782,0.010281170228931477,0.07247080709254224,0.0750487708973842,0.34200435487792546,0.6713090455819871,0.845770705469242,1.0,0.7395004532501386,0.28892322845014495,0.1685380047267342,0.3163325212037178,0.1725404728426003,0.05078102706941498,0.03197085759661083,0.1193384395232027,0.11043731831639177,0.04427751306310171,0.040871012835781435,0.05929141111663514,0.009955699641849768,0.0029618772194967497,0.02783666810882077,0.015448385629744293,0.006092657448989292,6207
SIAK,ID-1408,RIAU,ID-14,269.5034290161135,732.4624613159172,519.7034143127412,2553.3543750244426,2434.189411519119,1847.0287891520063,3637.572720082565,2234.3336388196662,2859.529496246315,482.9598692321781,447.12451538696297,803.6784823789135,662.8227356140138,1419.4109227966387,478.5003571044928,338.7834094726559,439.79525891113127,385.8930943542474,266.8246650817876,74.55038522949226,153.5691816284178,10.100948822021488,20.73851780395509,712.0846624267572,23784.51474173255,0.0740888085970681,0.20136022498521813,0.14287093463273637,0.7019390597822844,0.669179587278153,0.5077640864620523,1.0,0.61423751791523,0.7861092317025651,0.13276981833677706,0.12291837161589837,0.22093812116577335,0.18221566594522107,0.39020826029408456,0.13154386013034317,0.09313447057766758,0.12090349602719389,0.10608532778569124,0.07335239337173478,0.02049454154357088,0.04221748771662553,0.0027768376330335517,0.005701196759438082,0.19575819295527222,1408
SIDENRENG RAPPANG,ID-7314,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7314
SIDOARJO,ID-3515,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515
SIGI,ID-7210,SULAWESI TENGAH,ID-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210
SIJUNJUNG,ID-1303,SUMATERA BARAT,ID-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.64747307128894,189.1517235351578,168.82327198725602,437.6224685937027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210771733014888,1.0,0.8925283303372951,1303
SIKKA,ID-5307,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5307
SIMALUNGUN,ID-1208,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208
SIMEULUE,ID-1109,ACEH,ID-11,0.0,0.0,20.63305013427732,797.5191489990237,1207.4545621338011,616.1534946166967,49.21062006835926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.970875952158,0.0,0.0,0.017088055137921554,0.6604961992024414,1.0,0.5102912473392263,0.04075567032633905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109
SINJAI,ID-7307,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7307
SINTANG,ID-6105,KALIMANTAN BARAT,ID-61,1.5197557189941409,0.0,0.0,1.3409607482910153,40.76173905029302,328.6095186706523,1331.12723731086,3244.8520599669446,5734.539874883073,2355.8763314392445,4304.085420158646,7963.068054179021,4813.993623309412,3814.463812664987,3107.008676973621,5233.131513708611,2546.272308422848,583.8443443725594,388.1265640197757,215.44487616577152,457.6855801351158,37.365755004882814,147.95007443847751,29.054180511474613,46680.122261853554,0.00019085052503055937,0.0,0.0,0.0001683974994521463,0.005118848510769822,0.04126669726226914,0.16716260971953945,0.4074876715720199,0.7201420150960012,0.295850332486218,0.5405059194363987,1.0,0.6045400579972473,0.4790193662432855,0.39017733564929935,0.6571752844636637,0.3197602093939864,0.07331901980495541,0.048740832224344326,0.027055511104505253,0.05747603524434558,0.004692381724060898,0.0185795315865514,0.003648616376727682,6105
SITUBONDO,ID-3512,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512
SLEMAN,ID-3404,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404
SOLOK,ID-1302,SUMATERA BARAT,ID-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302
SOLOK SELATAN,ID-1311,SUMATERA BARAT,ID-13,677.7741425830263,1240.728786263217,297.6066518493668,467.5813550779536,805.7831456787268,1036.401197822824,299.1803643470429,349.555673507462,49.91431427100094,105.17035751314091,113.5369699419328,170.06412523897086,395.5779117398622,160.59748823912437,365.493541835647,13.85419255981446,0.1205578467514935,0.1114462239583333,0.0,2.8449460597857303,0.0,46.38670406494138,114.47686591203274,98.6466435111968,6811.40738208778,0.5462709901527493,1.0,0.23986438869181717,0.37686024557082987,0.6494434195450207,0.8353164763301901,0.24113276620920815,0.2817341528443468,0.04022983493542622,0.08476498544850343,0.09150829028790362,0.13706792904448037,0.3188270604498907,0.1294380286950593,0.29457972272605,0.011166173230767077,9.716696193902726e-05,8.982319519963995e-05,0.0,0.002292963693019518,0.0,0.037386659017275815,0.09226582568202524,0.07950701604038483,1311
SOPPENG,ID-7312,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312
SORONG,ID-9201,PAPUA BARAT DAYA,ID-96,0.0,0.0,0.0,0.0,109.7614569641112,1057.9308056823677,1756.8092169372926,2368.781485516384,977.4482271667353,1107.0031999755952,4926.225298651189,1662.068512231392,1577.374523028573,742.6589588562008,898.6032102050779,659.9569104064952,1303.3011329223957,1.0725464721679687,0.0,12.959169970703131,256.7733403930662,1834.3273405334733,2107.252091125527,3064.178181195125,26424.48560823387,0.0,0.0,0.0,0.0,0.022281046909113984,0.2147548562125308,0.35662380634891194,0.48085122825481835,0.19841728055644606,0.22471631581257456,1.0,0.33739189977495954,0.32019942804086965,0.15075619035522844,0.1824121220056901,0.1339680729964163,0.2645638503945896,0.00021772176608764404,0.0,0.0026306490639499127,0.05212375090992514,0.37235961193973727,0.4277620212990455,0.622013406904898,9201
SORONG SELATAN,ID-9204,PAPUA BARAT DAYA,ID-96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.8526283399314,2876.3184329376527,28.4500708030312,696.5655820129422,1802.9048701782704,89.33502859334297,0.0,0.0,0.0,0.0,0.0,6127.426612865171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22036942123009745,1.0,0.009891140868563172,0.2421726238779213,0.6268099002991545,0.031058810307766575,0.0,0.0,0.0,0.0,0.0,9204
SRAGEN,ID-3314,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3314
SUBANG,ID-3213,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213
SUKABUMI,ID-3202,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202
SUKAMARA,ID-6208,KALIMANTAN TENGAH,ID-62,6.162831280517575,22.6006906677246,7.0557763000488265,345.2583856079117,666.0034478454529,2907.10999454644,1061.1246829509664,1570.2434110919662,1640.4614106607737,390.8247616882321,762.5356071411138,3620.6846634138415,1319.1537758338775,619.3278608055919,326.4050352844232,48.6817083189003,100.6771320983888,70.11306077880855,46.17538789062497,138.37132208862303,152.025687183623,85.91860737970094,39.25740686461208,35.09765010804418,15981.270297830208,0.0017021176527167697,0.0062421041235927585,0.0019487409028866199,0.0953572093965171,0.1839440630042322,0.8029172006946906,0.29307293553436986,0.43368687335820844,0.45308044283371224,0.1079422258550775,0.21060536280509456,1.0,0.36433821182043635,0.1710526926201977,0.09015008641395053,0.013445442739274536,0.027806103391357802,0.0193645863411648,0.012753219952352188,0.03821689402748391,0.04198810482442906,0.023729933801716584,0.010842536844287726,0.009693650060911848,6208
SUKOHARJO,ID-3311,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311
SUMBA BARAT,ID-5312,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312
SUMBA BARAT DAYA,ID-5318,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318
SUMBA TENGAH,ID-5317,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5317
SUMBA TIMUR,ID-5311,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5311
SUMBAWA,ID-5204,NUSA TENGGARA BARAT,ID-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204
SUMBAWA BARAT,ID-5207,NUSA TENGGARA BARAT,ID-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207
SUMEDANG,ID-3211,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211
SUMENEP,ID-3529,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529
SUPIORI,ID-9119,PAPUA,ID-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9119
TABALONG,ID-6309,KALIMANTAN SELATAN,ID-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.863711309814477,79.05816949462879,88.70539586791993,0.0,0.0,22.68865852381089,58.11468431327069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.4306195094448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14501610847854413,0.8912441990828199,1.0,0.0,0.0,0.2557754046618959,0.6551426071059079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6309
TABANAN,ID-5102,BALI,ID-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5102
TAKALAR,ID-7305,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305
TAMBRAUW,ID-9209,PAPUA BARAT DAYA,ID-96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9209
TANA TIDUNG,ID-6504,KALIMANTAN UTARA,ID-65,0.0,0.0,0.0,0.0,0.0,0.0,1.9652192768889785,113.16891581037974,382.42084282695055,1652.830385973063,4653.100544057428,9635.58162678516,6964.8487810222905,6302.277943931175,3290.1955125266163,668.7434601562577,608.7314440612745,494.8063117126459,191.82539205932585,340.7403054870585,673.9461654860282,1374.585113561996,29.084911419677745,236.34656970214755,37615.199445856364,0.0,0.0,0.0,0.0,0.0,0.0,0.00020395440078324148,0.01174489721469338,0.039688402593559095,0.1715340547142993,0.48290811331229416,1.0,0.7228259850615847,0.6540630537976028,0.3414630937670096,0.06940353847423936,0.06317537099878974,0.051351992114017746,0.019908024184662212,0.03536271277489493,0.06994348567527887,0.14265720190059933,0.003018490481034066,0.024528521355176646,6504
TANA TORAJA,ID-7318,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7318
TANAH BUMBU,ID-6310,KALIMANTAN SELATAN,ID-63,0.0,5.977172039794918,8.030683306884768,24.00534422607421,0.0892519775390625,89.42450755615283,292.72499270629925,33.29158303222655,1011.2925479614172,1085.3988157043418,589.9807472839349,453.1897334590186,150.63093809814538,918.9490924743722,541.5694632285946,23.812611344855807,90.38636297360937,55.28338831229422,492.6189681126016,252.48048974609264,88.70949527587837,248.6799461975101,90.03364642944342,0.0,6546.559781447082,0.0,0.005506890143339787,0.007398831830927936,0.022116611773246277,8.222966180513538e-05,0.08238861721820019,0.26969348820999295,0.030672212416799835,0.9317243886111712,1.0,0.5435612594630316,0.4175329168430433,0.1387793462814839,0.8466464853087605,0.4989589590413888,0.02193904305064422,0.08327479417319564,0.050933709814690996,0.45385987250495485,0.23261540927907856,0.08172986186493358,0.22911389122544382,0.08294982924872493,0.0,6310
TANAH DATAR,ID-1304,SUMATERA BARAT,ID-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304
TANAH LAUT,ID-6301,KALIMANTAN SELATAN,ID-63,0.0,0.0,4.460120123291016,25.868629150390618,2.854303198242188,54.05788771972657,152.8087191894532,185.63651154174744,74.931195654297,43.62098419799805,208.1370909973133,99.47379195628402,0.0,0.0892062194824218,35.137956579589826,66.46398945312556,511.4530264770434,496.4657971252405,125.33508377685612,33.004754321289056,10.259273553466793,11.06231845703124,13.650029565429689,3.6564462341308586,2158.427115491429,0.0,0.0,0.008720488280249152,0.05057869992201861,0.005580772916533525,0.105694726438681,0.2987737119125485,0.362959063553571,0.146506505534698,0.08528834895838862,0.406952506334725,0.19449252777224285,0.0,0.000174417228688402,0.06870221654884859,0.1299513073779979,1.0,0.9706967627994365,0.24505688164596637,0.06453135011954118,0.020059072920408812,0.02162919737366687,0.0266887257652045,0.007149134025693322,6301
TANGERANG,ID-3603,BANTEN,ID-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603
TANGGAMUS,ID-1806,LAMPUNG,ID-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806
TANJUNG JABUNG BARAT,ID-1506,JAMBI,ID-15,43.43985505981445,40.93627770385743,723.7214411743136,2590.5509067932267,131.9254894104005,293.860994750972,359.2756248094987,38.1630262878418,453.7511128234928,15.699175310585176,100.79819016242575,196.8698509778073,779.9773056558394,204.11071410656365,469.09085004882456,39.23974935913075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6481.410564434595,0.016768578044886785,0.015802151425208372,0.27936970444259246,1.0,0.05092565024082368,0.11343571515247103,0.138686958000851,0.014731625689256494,0.1751562231931505,0.0060601686187355275,0.03890994378767145,0.07599536085608416,0.3010854963747276,0.07879046637196828,0.18107764214118438,0.015147260475071913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506
